Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Turkey,TUR,External balance on goods and services (current US$),-226058364.2,-133333333.3,-211111111.1,-288888888.9,-111111111.1,-100000000,-222222222.2,-133333333.3,-244444444.4,-222222222.2,-330434782.6,-475967017.5,-515901060.1,-530035335.7,-1974581748,-3039745188,-2977636579,-4043995112,-2046783626,-2381182225,-4654251821,-3315980183,-2035028575,-2519327411,-2439729464,-2087999034,-2112496479,-1897406582,1000386684,-1690547114,-6347675417,-4191404762,-4679130435,-10214690909,1278685811,-7558089520,-11403921376,-11023485846,2378028385,-629221585.5,-8470697377,7523565857,3483016268,-3477499010,-10599960950,-17056291668,-26797996902,-32768237506,-32512828701,-5061386745,-38606207103,-67753673656,-42917560822,-55189817034,-36296478592,-22572789965,-25425636664
Tuvalu,TUV,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1057594259,-1158706026,-1238320355,-1265580817,-1037990436,-916141420,-779955470.6,-727769359.9,-1179563670,-1001271418,-688664600.6,-444117758.8,-244161183.1,-495328956.8,-822714926.6,-889455780.1,-1471074476,-2744760293,-3322643061,-2544253446,-3261262346,-5177440605,-4622696852,-5948753186,-5000054857,-2154901273,-782194918.4
Uganda,UGA,External balance on goods and services (current US$),23320754.72,12249475.89,11942348.01,22764150.94,40066037.74,10784313.73,2240896.359,8823529.412,13725490.2,13865546.22,40756302.52,-58683473.39,38935574.23,57843137.25,-6847360.913,-53444444.44,43600000,39764705.88,-126086956.5,40000000,-82000000,-80000000,-199000000,-111666666.7,-59033912.18,-44692957.41,-95262663.3,-614173466.5,-664216666.7,-534973285.2,-522041886.7,-480765181.6,-443762246.7,-454558162.5,-413340605.1,-520277752.8,-692906552.2,-466409535,-708909866.2,-691128206.7,-708892333.1,-718020536.7,-855807413.5,-875242031.2,-799302705.5,-958610967,-1300736280,-1638297639,-1096117923,-2218203349,-2312611017,-3006596687,-2985215222,-2533871169,-2722973954,-3043266623,-2573734654
Ukraine,UKR,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53920829.98,-877295839.3,1681537695,1472159750,-205438156.6,-1663879223,-1486528763,-1137470099,-1534082565,-952439118.2,1722999997,1572910505,618194002.3,1856906845,1288090461,4874976499,721408082.4,-3067920792,-7876039604,-14377468104,-1963240579,-5485785574,-10783422863,-36838192967,-16930939572,-4680441165,-1717121315,-5811915636
Uruguay,URY,External balance on goods and services (current US$),-59972582.65,-8791981.891,-52886736.01,0,11795234.19,130872922.4,102056531.9,22865417.96,47443649.88,25403225.81,-28225806.45,-32258064.52,11868295.83,36166323.09,-102610326.6,-123757173,-19046177.14,-113651281.5,-113309415.2,-311227008.8,-568972168.6,-422845654.2,-272144543.2,106382978.7,252463175.4,267665783.5,349657276.4,179969138.3,354985104.9,488967735.5,505463966.9,317407789.2,105872104.4,-64949544.42,-107505868.5,-20079067.57,-38666905.84,-668924117.5,-710855298.5,-765361935.9,-757170699.9,-564307851.1,165220623.8,374094020.6,376087086,335162762.6,-269524105.4,-241005602.7,-1458199844,254557603.7,397588450.2,-193161606.5,-1651684982,-1732595452,-1146037168,-198467190.4,617379357.2
United States,USA,External balance on goods and services (current US$),4200000000,4900000000,4100000000,5000000000,6900000000,5600000000,3800000000,3600000000,1300000000,1400000000,3950000000,622000000,-3372000000,4111000000,-814000000,15978000000,-1631000000,-23093000000,-25366000000,-22546000000,-13056000000,-12520000000,-19974000000,-51642000000,-102724000000,-114019000000,-131867000000,-144770000000,-109392000000,-86741000000,-77855000000,-28615000000,-34740000000,-65174000000,-92486000000,-89758000000,-96376000000,-101970000000,-162709000000,-256631000000,-375795000000,-368683000000,-426464000000,-503655000000,-619170000000,-721185000000,-770947000000,-718542000000,-723067000000,-395436000000,-512657000000,-579995000000,-565662000000,-492005000000,-508788000000,-521971000000,
Uzbekistan,UZB,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2533622869,-528333333.3,-2090029155,417336664.1,-487156036.3,-18376624.24,-905000000,-437000000,-45000000,-45000000,421500000,49000000,142000000,678000000,909000000,1315300000,962500000,701000000,765000000,-161944654.5,1237611001,832661104.6,-2668584479,-2473988191,-2526000000,-1006900000,-584289640
St. Vincent and the Grenadines,VCT,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,-16029629.63,-11088888.89,-23662962.96,-30166666.67,-23259259.26,-25474074.07,-22862962.96,-14329629.63,-6459259.259,-9485185.185,-22711111.11,-11781481.48,-46725925.93,-22100000,-41507407.41,-23722222.22,-43440740.74,-57814814.81,-38200000,-37051851.85,-80603703.7,-91600000,-62785185.19,-21055555.56,-33515555.56,-36506074.07,-68543370.37,-87677592.59,-90648925.93,-113858851.9,-189895481.5,-220648888.9,-195735925.9,-205991740.7,-193824703.7,-210725925.9,-236455074.1,-225974814.8,-197225629.6,-195668370.4
"Venezuela, RB",VEN,External balance on goods and services (current US$),955666666.7,1209969697,1411060606,1644333333,986909090.9,838644444.4,924688888.9,903177777.8,580600000,473111111.1,516111111.1,813750000,461863636.4,1620302326,6368744186,2160418605,270069767.4,-2880558140,-5176000000,720139534.9,4658418605,3713232558,-2002883721,6526279070,4505700000,3506506667,-251246913.6,-877193103.4,-3892310345,5490553314,9060385928,2652845070,-1493833333,-129529735.7,4841352862,3963416290,10367160077,6243387229,-1605986121,3677256067,13624892647,4092695868,11417950728,14324022552,19149969333,27923335247,26368750349,13964625524,31008694395,-7841993379,42951837334,32432802555,7391085492,-17614654360,,,
British Virgin Islands,VGB,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000000,585000000,734000000,1040000000,765000000,1533000000,240000000,122000000,580000000,100000000,164000000,-231000000,-230000000,-21000000,
Vietnam,VNM,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,-2626712900,-3224355547,-2811845874,-642278756.9,-597889875.7,-491903978.4,-403134977.7,-1155534899,-1538569711,-1886069296,-2704621716,-2184827721,-1987563953,-818893985.6,-1114137106,-598816189.2,-2531137967,-4343434968,-6157479969,-1911038476,-1911499445,-10504854821,-13525433606,-10990687634,-9521058492,-5601579736,5458853466,3695042133,6098227350,1528696708,5190208343
Vanuatu,VUT,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,-9781526.387,-2334159.588,-2484198.819,-14008262.05,-6187644.865,-25171646.3,-35666255.74,-37251135.65,-36542623.48,-36848727.18,-40961899.88,-28581661.89,-18960773.25,-17371135.29,-18323955.16,-20426184.76,-17552967.71,4436005.869,-26647322.92,-44160371.88,-23931422.74,-30589247.31,-18584997.09,-15770624.57,-27399588.51,-37154746.45,-30739112.52,-36129347.16,-75729615.47,-43722737.7,-42835413.36,-44562821.62,-13687761.44,-27839331.52,-6809399.65,,
Samoa,WSM,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50729783.04,-50541764.37,-47234247.23,-52550646.81,-47970640.6,-61091115.11,-56030636.02,-108451707,-109498804.8,-68460488.91,-69301070.75,-97051255.42,-120153990.9,-138784145.5,-122667683.2,-121390203,-153719324.8,-150803810.4,-198632207.2,-164481565.6,-198039699.4,-170598081.3,-161315980.4
Kosovo,XKX,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1435328064,-1700502327,-2194534935,-1971828980,-2073698013,-2295524048,-1992162405,-1958975040,-2121135730,-1882000665,-1902555556
"Yemen, Rep.",YEM,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-279903671.8,-1140067340,-1260473479,-1376249229,-695071207.4,-834029090.3,-516483345,-602743297.8,-1304189360,-177672441.9,711062925,88829588.19,-77858741.07,-177208635.7,127402647,841098438.6,84138564.89,-1584515022,-1499152899,-2870147399,-1358500505,-778433722.2,-4118663834,-3149498549,-2969435912,-4620282044,-5956745789
South Africa,ZAF,External balance on goods and services (current US$),377992440.2,639787204.3,743385132.3,510989780.2,198796024.1,-121797564,264594708.1,47599048.02,449391012.2,89598208.04,-632787344.3,-829138702.5,525562638.2,739193083.6,-201618837.4,-911426639.6,-433532658.7,1974471021,3043928243,5282660333,6468926554,-1744950400,-332135573.5,3204485368,1547288971,5932933880,6999095312,10315682888,7437930657,6630105712,6132647934,5137797414,5274193548,6080117514,3045792497,1026439856,2204079734,1723307292,1534106326,3454783534,3927202513,4797481734,4384908023,4150594207,-328812929.6,-659349299.5,-4697925127,-3998353536,-4647145693,1200066087,4659891821,3369875088,-5754445798,-8769976489,-6105485271,-3448416400,430467177.9
Zambia,ZMB,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27417687.48,-130381437.3,-246901150.8,-151920806.4,-248160678.8,-329983207.7,-451516555.2,-591606829.3,-446608511.8,-536502271.1,-232239699.5,-81557141.26,934962754.3,198333516.6,-289469872.1,364908721.6,1246523942,1109099512,271637557.6,-1018495524,-656692887.8,-2123086507,
Zimbabwe,ZWE,External balance on goods and services (current US$),,,,,,,,,,,,,,,,-72941700,102049600,51387400,88609200,-44584700,-210760500,-519152300,-452102700,-235329300,-15490200,11154600,157208100,184764900,264166500,134406100,6538600,-283839000,-625049100,-113411600,-132269900,-190874000,16295900,-598308400,-110617800,267085300,150664400,136900000,-199000000,-324059700,-412198100,-514885200,-593837200,-455221900,-1174044400,-1568143200,-1871977300,-2986009200,-2706261600,-2947097000,-2589069900,-2448129200,-2574420100
